date,admin2,distance_travelled,urban,poverty
1-Jul,COUNTRY.1.,26.562,1,8
1-Jul,COUNTRY.1.,7.27,1,8
1-Jul,COUNTRY.1.,25.291,1,8
1-Jul,COUNTRY.13.,3.913,1,8
1-Jul,COUNTRY.1.,0.347,1,8
1-Jul,COUNTRY.1.,36.588,1,8
1-Jul,COUNTRY.1.,42.487,1,8
1-Jul,COUNTRY.1.,8.957,1,8
1-Jul,COUNTRY.1.,5.827,1,8
1-Jul,COUNTRY.3.,863.6,1,7
1-Jul,COUNTRY.1.,21.573,1,8
1-Jul,COUNTRY.1.,25.903,1,8
1-Jul,-1,0.397,-1,-1
1-Jul,COUNTRY.8.,18.817,1,7
1-Jul,COUNTRY.1.,11.681,1,8
1-Jul,COUNTRY.3.,23.6,1,7
1-Jul,-1,0.379,-1,-1
1-Jul,-1,0.226,-1,-1
1-Jul,COUNTRY.1.,35.844,1,8
1-Jul,COUNTRY.1.,35.749,1,8
1-Jul,COUNTRY.1.,3.73,1,8
1-Jul,COUNTRY.1.,0,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.11.,1.633,1,6
1-Jul,COUNTRY.1.,2.378,1,8
1-Jul,COUNTRY.1.,0,1,8
1-Jul,-1,2.502,-1,-1
1-Jul,COUNTRY.1.,13.437,1,8
1-Jul,COUNTRY.1.,0.248,1,8
1-Jul,COUNTRY.8.,0.61,1,7
1-Jul,COUNTRY.1.,39.933,1,8
1-Jul,COUNTRY.1.,9.252,1,8
1-Jul,COUNTRY.1.,29.46,1,8
1-Jul,COUNTRY.1.,7.443,1,8
1-Jul,COUNTRY.6.,215.412,0,7
1-Jul,COUNTRY.11.,13.683,1,7
1-Jul,COUNTRY.1.,0.037,1,8
1-Jul,COUNTRY.1.,0.334,1,8
1-Jul,COUNTRY.1.,28.738,1,8
1-Jul,COUNTRY.1.,3.828,1,8
1-Jul,COUNTRY.3.,0.784,1,8
1-Jul,COUNTRY.1.,6.1,1,8
1-Jul,COUNTRY.1.,34.989,1,8
1-Jul,COUNTRY.6.,11.195,1,7
1-Jul,COUNTRY.1.,5.547,1,8
1-Jul,-1,3.102,-1,-1
1-Jul,COUNTRY.1.,69.193,1,8
1-Jul,-1,2.478,-1,-1
1-Jul,-1,3.415,-1,-1
1-Jul,COUNTRY.1.,5.596,1,8
1-Jul,COUNTRY.3.,0.005,1,8
1-Jul,COUNTRY.7.,122.13,1,7
1-Jul,-1,0.946,-1,-1
1-Jul,COUNTRY.4.,4.037,1,7
1-Jul,-1,5.28,-1,-1
1-Jul,COUNTRY.1.,7.114,1,8
1-Jul,-1,6.303,-1,-1
1-Jul,COUNTRY.1.,20.487,1,8
1-Jul,COUNTRY.6.,17.666,1,7
1-Jul,COUNTRY.1.,0.183,1,8
1-Jul,COUNTRY.1.,6.399,1,8
1-Jul,COUNTRY.3.,102.615,1,8
1-Jul,COUNTRY.1.,2.142,1,8
1-Jul,-1,19.111,-1,-1
1-Jul,COUNTRY.1.,6.532,1,8
1-Jul,COUNTRY.1.,6.802,1,8
1-Jul,COUNTRY.1.,23.712,1,8
1-Jul,,5.924,1,8
1-Jul,COUNTRY.1.,4.086,1,8
1-Jul,COUNTRY.1.,49.98,1,8
1-Jul,COUNTRY.1.,15.674,1,8
1-Jul,COUNTRY.1.,555.445,1,8
1-Jul,COUNTRY.1.,22.951,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,16.331,1,8
1-Jul,COUNTRY.7.,32.224,0,6
1-Jul,COUNTRY.1.,138.29,1,8
1-Jul,-1,15.311,-1,-1
1-Jul,COUNTRY.1.,1.331,1,8
1-Jul,COUNTRY.1.,15.315,1,8
1-Jul,COUNTRY.1.,35.841,1,8
1-Jul,COUNTRY.1.,25.954,1,8
1-Jul,COUNTRY.1.,0.717,1,8
1-Jul,COUNTRY.1.,7.701,1,8
1-Jul,COUNTRY.1.,0,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,2.908,1,8
1-Jul,COUNTRY.13.,160.894,1,7
1-Jul,COUNTRY.1.,20.985,1,8
1-Jul,-1,1.36,-1,-1
1-Jul,COUNTRY.1.,37.951,1,8
1-Jul,COUNTRY.1.,34.959,1,8
1-Jul,-1,2.014,-1,-1
1-Jul,COUNTRY.1.,200.545,1,8
1-Jul,COUNTRY.14.,0.047,1,7
1-Jul,COUNTRY.2.,67.444,1,8
1-Jul,COUNTRY.1.,0,1,8
1-Jul,COUNTRY.3.,3.119,1,7
1-Jul,-1,17.973,-1,-1
1-Jul,COUNTRY.1.,37.21,1,8
1-Jul,COUNTRY.1.,5.816,1,8
1-Jul,-1,14.529,-1,-1
1-Jul,COUNTRY.1.,32.719,1,8
1-Jul,COUNTRY.1.,0.724,1,8
1-Jul,COUNTRY.1.,6.22,1,8
1-Jul,COUNTRY.2.,96.313,1,7
1-Jul,COUNTRY.1.,23.932,1,8
1-Jul,COUNTRY.1.,9.952,1,8
1-Jul,COUNTRY.12.,0.01,0,6
1-Jul,-1,7.173,-1,-1
1-Jul,COUNTRY.1.,12.743,1,8
1-Jul,COUNTRY.1.,1.75,1,8
1-Jul,COUNTRY.1.,0.02,1,8
1-Jul,COUNTRY.8.,5.836,0,6
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,22.705,1,8
1-Jul,COUNTRY.1.,19.188,1,8
1-Jul,-1,8.818,-1,-1
1-Jul,COUNTRY.9.,5.891,1,7
1-Jul,COUNTRY.1.,11.246,1,8
1-Jul,COUNTRY.1.,15.198,1,8
1-Jul,COUNTRY.7.,73.662,1,8
1-Jul,COUNTRY.1.,4.327,1,8
1-Jul,COUNTRY.9.,5.178,1,7
1-Jul,COUNTRY.1.,10.616,1,8
1-Jul,COUNTRY.2.,19.388,1,7
1-Jul,-1,4.945,-1,-1
1-Jul,COUNTRY.1.,33.743,1,8
1-Jul,COUNTRY.1.,25.971,1,8
1-Jul,COUNTRY.9.,6.753,1,7
1-Jul,COUNTRY.1.,0.011,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.2.,75.683,1,8
1-Jul,-1,0.21,-1,-1
1-Jul,-1,0.485,-1,-1
1-Jul,-1,0.533,-1,-1
1-Jul,-1,0.407,-1,-1
1-Jul,COUNTRY.1.,11.218,1,8
1-Jul,COUNTRY.11.,0.757,1,7
1-Jul,COUNTRY.1.,1.111,1,8
1-Jul,-1,3.424,-1,-1
1-Jul,COUNTRY.3.,13.838,1,8
1-Jul,COUNTRY.7.,0.854,0,7
1-Jul,COUNTRY.1.,25.959,1,8
1-Jul,COUNTRY.1.,42.411,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,112.698,1,8
1-Jul,COUNTRY.1.,1.099,1,8
1-Jul,-1,0.09,-1,-1
1-Jul,COUNTRY.1.,0.093,1,8
1-Jul,COUNTRY.1.,22.196,1,8
1-Jul,COUNTRY.1.,4.613,1,8
1-Jul,COUNTRY.1.,0.042,1,8
1-Jul,COUNTRY.1.,89.891,1,8
1-Jul,-1,5.733,-1,-1
1-Jul,COUNTRY.9.,22.573,1,7
1-Jul,COUNTRY.11.,4.305,1,8
1-Jul,COUNTRY.1.,0.816,1,8
1-Jul,-1,0,-1,-1
1-Jul,-1,1.206,-1,-1
1-Jul,COUNTRY.1.,47.98,1,8
1-Jul,COUNTRY.3.,0.422,0,7
1-Jul,COUNTRY.1.,56.724,1,8
1-Jul,COUNTRY.1.,38.151,1,8
1-Jul,COUNTRY.2.,20.274,1,7
1-Jul,COUNTRY.1.,4.569,1,8
1-Jul,COUNTRY.1.,0.051,1,8
1-Jul,COUNTRY.1.,1.715,1,8
1-Jul,COUNTRY.1.,22.988,1,8
1-Jul,-1,0.058,-1,-1
1-Jul,COUNTRY.1.,50.874,1,8
1-Jul,COUNTRY.1.,72.129,1,8
1-Jul,COUNTRY.1.,8.759,1,8
1-Jul,COUNTRY.1.,4.235,1,8
1-Jul,COUNTRY.5.,1.064,1,7
1-Jul,COUNTRY.1.,45.723,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,8.526,1,8
1-Jul,COUNTRY.1.,46.459,1,8
1-Jul,-1,4.168,-1,-1
1-Jul,COUNTRY.1.,2.417,1,8
1-Jul,-1,14.11,-1,-1
1-Jul,COUNTRY.1.,0.013,1,8
1-Jul,-1,1.588,-1,-1
1-Jul,-1,9.998,-1,-1
1-Jul,COUNTRY.1.,214.234,1,8
1-Jul,COUNTRY.1.,10.813,1,8
1-Jul,COUNTRY.1.,37.631,1,8
1-Jul,COUNTRY.1.,43.932,1,8
1-Jul,COUNTRY.1.,20.487,1,8
1-Jul,-1,0.189,-1,-1
1-Jul,COUNTRY.11.,69.315,1,7
1-Jul,COUNTRY.1.,2.439,1,8
1-Jul,-1,37.667,-1,-1
1-Jul,COUNTRY.9.,6.252,1,8
1-Jul,COUNTRY.1.,2.722,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,1.568,1,8
1-Jul,COUNTRY.1.,0,1,8
1-Jul,COUNTRY.1.,10.614,1,8
1-Jul,COUNTRY.1.,2.805,1,8
1-Jul,COUNTRY.1.,148.219,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,3.324,1,8
1-Jul,COUNTRY.1.,0.049,1,8
1-Jul,-1,1.716,-1,-1
1-Jul,COUNTRY.2.,34.14,1,7
1-Jul,COUNTRY.1.,0,1,8
1-Jul,COUNTRY.1.,39.853,1,8
1-Jul,COUNTRY.6.,126.623,1,7
1-Jul,COUNTRY.1.,13.765,1,8
1-Jul,COUNTRY.1.,57.128,1,8
1-Jul,COUNTRY.1.,25.758,1,8
1-Jul,COUNTRY.1.,1.511,1,8
1-Jul,COUNTRY.1.,80.872,1,8
1-Jul,COUNTRY.1.,7.386,1,8
1-Jul,COUNTRY.1.,0,1,8
1-Jul,COUNTRY.1.,22.314,1,8
1-Jul,COUNTRY.11.,0,1,8
1-Jul,COUNTRY.5.,0.141,1,7
1-Jul,COUNTRY.13.,0,0,7
1-Jul,COUNTRY.8.,276.966,1,8
1-Jul,COUNTRY.1.,0.244,1,8
1-Jul,COUNTRY.1.,8.744,1,8
1-Jul,COUNTRY.1.,50.134,1,8
1-Jul,COUNTRY.1.,8.16,1,8
1-Jul,COUNTRY.1.,22.518,1,8
1-Jul,COUNTRY.1.,16.248,1,8
1-Jul,-1,1.265,-1,-1
1-Jul,COUNTRY.10.,10.745,1,8
1-Jul,COUNTRY.1.,64.566,1,8
1-Jul,COUNTRY.1.,11.155,1,8
1-Jul,COUNTRY.1.,3.478,1,8
1-Jul,COUNTRY.1.,1.017,1,8
1-Jul,-1,0.469,-1,-1
1-Jul,COUNTRY.1.,0,1,8
1-Jul,COUNTRY.1.,5.974,1,8
1-Jul,COUNTRY.1.,24.074,1,8
1-Jul,COUNTRY.3.,125.594,1,8
1-Jul,COUNTRY.14.,0,1,6
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,7.24,1,8
1-Jul,COUNTRY.1.,0,1,8
1-Jul,COUNTRY.1.,7.348,1,8
1-Jul,-1,0,-1,-1
1-Jul,-1,48.276,-1,-1
1-Jul,COUNTRY.1.,11.059,1,8
1-Jul,COUNTRY.1.,32.863,1,8
1-Jul,COUNTRY.1.,23.733,1,8
1-Jul,COUNTRY.1.,9.375,1,8
1-Jul,COUNTRY.8.,1.791,1,7
1-Jul,COUNTRY.1.,29.351,1,8
1-Jul,COUNTRY.1.,85.341,1,8
1-Jul,-1,3.671,-1,-1
1-Jul,-1,11.285,-1,-1
1-Jul,-1,146.467,-1,-1
1-Jul,COUNTRY.1.,19.015,1,8
1-Jul,COUNTRY.1.,4.311,1,8
1-Jul,COUNTRY.1.,0.495,1,8
1-Jul,COUNTRY.1.,10.018,0,8
1-Jul,COUNTRY.1.,42.132,1,8
1-Jul,-1,0.643,-1,-1
1-Jul,COUNTRY.10.,11.965,1,7
